"s4312","TV Show","Voltron: Legendary Defender",,"Jeremy Shada, Tyler Labine, Bex Taylor-Klaus, Josh Keaton, Steven Yeun, Kimberly Brooks, Rhys Darby, A.J. LoCascio","United States","December 14, 2018",2018,"TV-Y7","8 Seasons","Kids' TV","In an all-new series, five unlikely heroes and their flying robot lions unite to form the megapowerful Voltron and defend the universe from evil."
"s4313","TV Show","Back Street Girls -GOKUDOLS-",,"Daisuke Ono, Satoshi Hino, Kazuyuki Okitsu, Yuka Nukui, Kaori Maeda, Hikaru Akao, Junichi Suwabe, Keiji Fujiwara","Japan","December 12, 2018",2018,"TV-MA","1 Season","Anime Series, International TV Shows","To pay for an epic blunder, three yakuza brothers are forced to alter their bodies, form a girl group and break into the underground J-Pop idol scene."
"s4314","Movie","Out of Many, One","John Hoffman, Nanfu Wang",,"United States","December 12, 2018",2018,"TV-PG","35 min","Documentaries","In this documentary short, a diverse group of men and women discuss their personal journeys as they prepare for the U.S. citizenship test."
"s4315","Movie","Vir Das: Losing It","Marcus Raboy","Vir Das","United States","December 11, 2018",2018,"TV-MA","68 min","Stand-Up Comedy","The world's got a lot of problems, but Vir Das has a lot of answers as he discusses travel, religion, his childhood and more in this stand-up special."
"s4316","Movie","5 Star Christmas","Marco Risi","Massimo Ghini, Ricky Memphis, Martina Stella, Ralph Palka, Biagio Izzo, Riccardo Rossi, Paola Minaccioni","Italy","December 7, 2018",2018,"TV-14","96 min","Comedies, International Movies","When the Italian prime minister meets his lover and political rival while on an official trip to Budapest during Christmas week, things go topsy-turvy."
"s4317","TV Show","Dogs of Berlin",,"Felix Kramer, Fahri Yardim, Anna Maria Mühe, Katharina Schüttler, Alina Stiegler, Urs Rechn, Sinan Farhangmehr, Kais Setti, Mohamed Issa, Hauke Diekamp, David Bennent, Deniz Orta, Katrin Saß, Sebastian Zimmler","Germany","December 7, 2018",2018,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas","Two cops investigate the murder of a famous Turkish-German soccer player, but one of them has underworld connections that mire the case in controversy."
"s4318","Movie","Dumplin'","Anne Fletcher","Danielle Macdonald, Jennifer Aniston, Odeya Rush, Maddie Baillio, Bex Taylor-Klaus, Luke Benward, Georgie Flores, Dove Cameron, Harold Perrineau, Kathy Najimy, Ginger Minj, Hilliary Begley","United States","December 7, 2018",2018,"PG-13","110 min","Comedies, Dramas, Independent Movies","To prove a point about measuring up and fitting in, Texas teen Willowdean Dickson enters a local pageant run by her ex-beauty queen mom."
"s4319","Movie","Free Rein: The Twelve Neighs of Christmas","Marek Losey","Jaylen Barron, Billy Angel, Manpreet Bambra, Celine Buckens, Freddy Carter, Bruce Herbelin-Earle, Kerry Ingram, Charlotte Jordan, Geoff McGivern, Martin Bobb-Semple",,"December 7, 2018",2018,"TV-G","58 min","Children & Family Movies, Dramas","As Bright Fields preps for its Mistletoe Ball, a broken ornament leads Zoe to a family secret, while Gaby finds herself at the mercy of new boss Mia."
"s4320","Movie","Mowgli: Legend of the Jungle","Andy Serkis","Christian Bale, Cate Blanchett, Benedict Cumberbatch, Naomie Harris, Andy Serkis, Rohan Chand, Peter Mullan, Jack Reynor, Eddie Marsan, Tom Hollander, Louis Ashbourne Serkis, Matthew Rhys, Freida Pinto","United Kingdom, United States","December 7, 2018",2018,"PG-13","105 min","Action & Adventure, Children & Family Movies, Dramas","An orphaned boy raised by animals in the jungle seizes his destiny while confronting a dangerous enemy – and his own human origins."
"s4321","TV Show","Neo Yokio",,"Jaden Smith, Jude Law, Tavi Gevinson, Susan Sarandon, Desus Nice, The Kid Mero, Richard Ayoade, Willow Smith, Kiernan Shipka, Jason Schwartzman, Amandla Stenberg, Ray Wise","United States","December 7, 2018",2018,"TV-MA","2 Seasons","TV Comedies, TV Sci-Fi & Fantasy, Teen TV Shows","Joined by his faithful mecha-butler, Kaz Kaan pursues love, fashion and supernatural forces amid Neo Yokio's sinister high society."
"s4322","TV Show","Pine Gap","Mat King","Parker Sawyers, Jacqueline McKenzie, Steve Toussaint, Tess Haubrich, Stephen Curry, Lewis Fitz-Gerald, Mark Leonard Winter","Australia","December 7, 2018",2018,"TV-MA","1 Season","International TV Shows, TV Dramas","At top-secret U.S.-Australian joint defense facility Pine Gap, fissures appear in the critical alliance as spies work with, and against, each other."
"s4323","Movie","ReMastered: Who Killed Jam Master Jay?","Brian Oakes",,,"December 7, 2018",2018,"TV-MA","59 min","Documentaries, Music & Musicals","Run-DMC DJ Jam Master Jay made a huge impact in music and his community. But friends and family still seek closure years after his unsolved murder."
"s4324","Movie","Super Monsters and the Wish Star","Jacob Joice","Elyse Maloway, Vincent Tong, Erin Mathews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip, Kathleen Barr, Gigi Saul Guerrero",,"December 7, 2018",2018,"TV-Y","28 min","Children & Family Movies","Christmas wishes come true for Lobo, whose favorite cousin arrives for a surprise visit, and for Glorb, who wishes he could be everywhere at once!"
"s4325","Movie","The American Meme","Bert Marcus","Paris Hilton, Josh Ostrovsky, Brittany Furlan, Kirill Bichutsky, DJ Khaled, Emily Ratajkowski, Hailey Baldwin","United States","December 7, 2018",2018,"TV-MA","98 min","Documentaries","Social media stars Paris Hilton, Josh Ostrovsky, Brittany Furlan and Kirill Bichutsky hustle to build online empires – and face the pitfalls of fame."
"s4326","Movie","RUSSELL BRAND: RE:BIRTH","Chris Howe","Russell Brand",,"December 4, 2018",2018,"TV-MA","63 min","Stand-Up Comedy","Russell Brand gets loquacious in London as he ruminates on the state of the world and marvels over how his life changed the moment he became a father."
"s4327","TV Show","The Sound of Your Heart: Reboot",,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung","South Korea","December 3, 2018",2018,"TV-14","2 Seasons","International TV Shows, Korean TV Shows, TV Comedies","Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast."
"s4328","TV Show","Memories of the Alhambra",,"Hyun Bin, Park Shin-hye, Park Hoon, Kim Yong-rim, Chanyeol, Lee Re, Lee Hak Joo, Lee Si-won, Kim Eui-sung","South Korea","December 2, 2018",2018,"TV-MA","1 Season","Crime TV Shows, International TV Shows, Korean TV Shows","While looking for the cryptic creator of an innovative augmented-reality game, an investment firm executive meets a woman who runs a hostel in Spain."
"s4329","Movie","Teefa in Trouble","Ahsan Rahim","Ali Zafar, Maya Ali, Javed Sheikh, Mehmood Aslam, Faisal Qureshi, Nayyar Ejaz, Asma Abbas, Marhoom Ahmad Bilal, Simi Raheal, Salman Bokhari","Pakistan","December 2, 2018",2018,"TV-14","155 min","Action & Adventure, Comedies, International Movies","A gangster hires goon Teefa to abduct his friend’s daughter for an arranged marriage, but things get tricky when Teefa develops feelings for the girl."
"s4330","Movie","A Beautiful Life","Andrew Lau Wai-Keung","Qi Shu, Liu Ye, Anthony Wong Chau-Sang, Liang Tian, Danying Feng, Rina Sa, Zhang Songwen, Tian Gao, Andrew Lin","China, Hong Kong","December 1, 2018",2011,"TV-14","122 min","Dramas, International Movies, Romantic Movies","After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives."
"s4331","Movie","Accident","Cheang Pou Soi","Louis Koo, Richie Ren, Stanley Fung Sui-Fan, Michelle Ye, Lam Suet, Alexander Chan, Monica Mok","Hong Kong","December 1, 2018",2009,"TV-MA","87 min","International Movies, Thrillers","A contract killer skilled at staging lethal accidents fears he may be a victim of his own strategy when an accomplice dies in a mysterious mishap."
"s4332","Movie","Ayotzinapa, el paso de la tortuga","Enrique García Meza",,"Mexico","December 1, 2018",2018,"TV-MA","73 min","Documentaries, International Movies","Delving into the disappearance of 43 college students in Mexico, this documentary seeks to give justice and a voice to the victims and their families."
"s4333","Movie","Battle","Katarina Launing","Lisa Teige, Fabian Svegaard Tapia, Vebjørn Enger, Charlott Madeleine Utzig, Stig R. Amdam, Karen-Lise Mynster","Norway, Denmark, Netherlands, Sweden","December 1, 2018",2018,"TV-MA","98 min","Dramas, International Movies, Romantic Movies","After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."
"s4334","Movie","Blind Detective","Johnnie To","Andy Lau, Sammi Cheng, Gao Yuanyuan, Guo Tao, Philip Keung, Lam Suet, Lo Hoi-pang, Tai-Lo Ma, Man-Wai Wong, Ying-Ying Yiu, Yi Zi","Hong Kong, China","December 1, 2018",2013,"TV-MA","130 min","Action & Adventure, Comedies, International Movies","When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction."
"s4335","Movie","Break Up 100","Lawrence Cheng","Ekin Cheng, Chrissie Chow, Ivana Wong, Jase Ho, Alex Lam, Wen Xin, Miriam Chin Wah Yeung, Eric Kot, Kar Lok Chin","Hong Kong","December 1, 2018",2014,"TV-14","105 min","Comedies, International Movies, Romantic Movies","After their 99th breakup, a career woman and her carefree partner open a cafe where customers can put up souvenirs of past relationships."
"s4336","Movie","Chal Bhaag","Prakash Balwant Saini","Deepak Dobriyal, Tarun Bajaj, Keeya Khanna, Varun Mehra, Sanjay Mishra, Yashpal Sharma, Mukesh Tiwari, Atul Srivastava, Manish Khanna, Kunwar Aziz","India","December 1, 2018",2014,"TV-14","110 min","Comedies, Dramas, International Movies","Three petty criminals find themselves in a pickle when police wrongly charge them with the murder of an important politician."
"s4337","Movie","Crossroads: One Two Jaga","Nam Ron","Zahiril Adzim, Ario Bayu, Asmara Abigail, Rosdeen Suboh, Amerul Affendi, Iedil Putra, Timothy Castillo, Chew Kin Wah, Along Eyzendy, Nam Ron","Malaysia","December 1, 2018",2018,"TV-14","81 min","Dramas, International Movies","In Kuala Lumpur, an abused domestic worker tries to escape to Indonesia, while an idealistic cop insists on fighting corruption  – at a heavy price."
"s4338","Movie","Don't Go Breaking My Heart","Johnnie To","Louis Koo, Gao Yuanyuan, Daniel Wu","Hong Kong","December 1, 2018",2011,"TV-PG","115 min","Comedies, International Movies, Romantic Movies","A financial analyst succumbs to a love triangle with a hard-drinking architect and a promiscuous investment bro, who soon becomes her boss."
"s4339","Movie","Don't Go Breaking My Heart 2","Johnnie To","Louis Koo, Gao Yuanyuan, Miriam Chin Wah Yeung, Vic Chou, Daniel Wu","Hong Kong, China","December 1, 2018",2014,"TV-14","113 min","Comedies, International Movies, Romantic Movies","Zixin is about to marry Qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise."
"s4340","Movie","Faraar","Baljit Singh Deo","Kainaat Arora, Jaggi Singh, Gippy Grewal","Australia","December 1, 2018",2015,"TV-14","146 min","Action & Adventure, Dramas, International Movies","When a man is arrested on arrival in America because authorities mistake him for a wanted gangster, a new friend tries to help him prove his innocence."
"s4341","TV Show","Haunted House",,"Jo Hyun-jung, Gim Young-eun, Gim Chae-ha, I So Eun, Choe Jae-ho",,"December 1, 2018",2017,"TV-G","1 Season","Kids' TV, Korean TV Shows","With help from a 102-year-old goblin dwelling beneath their haunted apartment building, two siblings deal with ghosts and take on spooky mysteries."
"s4342","Movie","Helios","Leung Lok Man, Luk Kim-ching","Jacky Cheung, Nick Cheung, Chang Chen, Shawn Yue, Wang Xueqi, Janice Man, Ji Jin-hee, Choi Si-won","Hong Kong, China, United States","December 1, 2018",2015,"TV-14","118 min","Action & Adventure, International Movies","When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device."
"s4343","Movie","Line Walker","Jazz Boon","Nick Cheung, Louis Koo, Francis Chun-Yu Ng, Charmaine Sheh, Hui Shiu Hung, Li Guangjie, Zhang Huiwen, Xing Yu, Cheng Taishen, Moses Chan, Louis Cheung","China, Hong Kong","December 1, 2018",2016,"TV-MA","109 min","Action & Adventure, Dramas, International Movies","A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads."
"s4344","Movie","Look for a Star","Andrew Lau Wai-Keung","Andy Lau, Qi Shu, Zhang Hanyu, Denise Ho, Dominic Lam, Xinyi Zhang, David Chiang, George Lam, Rebecca Pan, Maria Cordero, Tat-Ming Cheung","Hong Kong","December 1, 2018",2009,"TV-14","117 min","Comedies, International Movies, Romantic Movies","While keeping his identity secret, a real estate billionaire tries to woo an outspoken croupier who talks gamblers out of losing their money."
"s4345","Movie","Oddbods: The Festive Menace",,"Nadia Ramlee, Chio Su-Ping, Jeremy Linn, Marlon Dance-Hooi",,"December 1, 2018",2018,"TV-Y","23 min","Movies","In this ""Oddbods"" special, Bubbles's latest invention, the Naughty-or-Nice Machine, zaps Santa Claus, jeopardizing the whole Christmas holiday season."
"s4346","Movie","Once a Gangster","Felix Chong","Ekin Cheng, Jordan Chan, Alex Fong, Michelle Ye, On-on Yu, Wilfred Lau, Conroy Chan","Hong Kong","December 1, 2018",2010,"TV-MA","95 min","Action & Adventure, Comedies, International Movies","Two former triads are tapped to run in an election for leader of the underworld, but both want normal lives. Each must outwit the other to lose."
"s4347","Movie","Power Paandi","Dhanush","Rajkiran, Dhanush, Prasanna, Chaya Singh, Revathy, Madonna Sebastian, Vidyullekha Raman","India","December 1, 2018",2017,"TV-MA","124 min","Dramas, Independent Movies, International Movies","Retired, restless and constantly butting heads with his son, a former stuntman escapes on a road trip that becomes a journey to find his first love."
